MSN     StateCode    Year     Data
LGICP   CA           1985  12977.45
LGICP   CA           1986  14346.51
LGICP   CA           1987  15309.96
LGICP   CA           1988  15073.38
LGICP   CA           1989   16434.9
LGICP   CA           1990  12303.94
LGICP   CA           1991  9657.554
LGICP   CA           1992  14788.46
LGICP   CA           1993  10073.46
LGICP   CA           1994  11265.84
LGICP   CA           1995   8488.71
LGICP   CA           1996  5633.591
LGICP   CA           1997  4168.604
LGICP   CA           1998  3099.611
LGICP   CA           1999  5068.268
LGICP   CA           2000   5948.41
LGICP   CA           2001  6367.359
LGICP   CA           2002  9188.356
LGICP   CA           2003  6703.172
LGICP   CA           2004  4799.346
LGICP   CA           2005  1751.973
LGICP   CA           2006  2999.951
LGICP   CA           2007  1912.672
LGICP   CA           2008  4448.186
LGICP   CA           2009  6177.397
LGICP   NM           1960  1194.177
LGICP   NM           1961  1091.474
LGICP   NM           1962  1103.124
LGICP   NM           1963  1115.381
LGICP   NM           1964  1511.015
LGICP   NM           1965  1345.074
LGICP   NM           1966  1243.338
LGICP   NM           1967  1195.517
LGICP   NM           1968  1528.861
LGICP   NM           1969  1838.006
LGICP   NM           1970   1812.58
LGICP   NM           1971  1830.307
LGICP   NM           1972  2254.852
LGICP   NM           1973   2223.41
LGICP   NM           1974  2232.054
LGICP   NM           1975  2160.056
LGICP   NM           1976  2200.762
LGICP   NM           1977  2113.395
LGICP   NM           1978  2060.294
LGICP   NM           1979  3007.724
LGICP   NM           1980  3259.714
LGICP   NM           1981  2029.457
LGICP   NM           1982  1363.169
LGICP   NM           1983   1122.49
LGICP   NM           1984   4936.92
LGICP   NM           1985   447.068
LGICP   NM           1986  487.5169
LGICP   NM           1987  268.1438
LGICP   NM           1988  361.9298
LGICP   NM           1989  2330.484
LGICP   NM           1990  5818.907
LGICP   NM           1991  10066.77
LGICP   NM           1992  9067.664
LGICP   NM           1993  8567.934
LGICP   NM           1994  7714.795
LGICP   NM           1995  7084.904
LGICP   NM           1996  926.4106
LGICP   NM           1997  1315.646
LGICP   NM           1998  926.5452
LGICP   NM           1999  1691.657
LGICP   NM           2000  437.8613
LGICP   NM           2001  320.2723
LGICP   NM           2002  339.6719
LGICP   NM           2003  337.6064
LGICP   NM           2004  404.7229
LGICP   NM           2005  420.3362
LGICP   NM           2006  495.9784
LGICP   NM           2007  5141.314
LGICP   NM           2008  3924.554
LGICP   NM           2009   4174.25
LGICP   TX           1960  59411.45
LGICP   TX           1961  61869.38
LGICP   TX           1962  67688.19
LGICP   TX           1963  72484.12
LGICP   TX           1964  83333.47
LGICP   TX           1965  89165.57
LGICP   TX           1966  92056.78
LGICP   TX           1967  94436.05
LGICP   TX           1968  106934.1
LGICP   TX           1969    125045
LGICP   TX           1970  127521.2
LGICP   TX           1971    130585
LGICP   TX           1972  153699.4
LGICP   TX           1973  161835.2
LGICP   TX           1974  156664.6
LGICP   TX           1975  138843.7
LGICP   TX           1976  141578.4
LGICP   TX           1977  144263.5
LGICP   TX           1978  145944.3
LGICP   TX           1979  174241.4
LGICP   TX           1980  181940.1
LGICP   TX           1981  195600.7
LGICP   TX           1982  188543.7
LGICP   TX           1983  188408.6
LGICP   TX           1984  256649.9
LGICP   TX           1985  247778.9
LGICP   TX           1986  241629.6
LGICP   TX           1987  263539.6
LGICP   TX           1988  285193.4
LGICP   TX           1989  298034.4
LGICP   TX           1990  285348.6
LGICP   TX           1991  315837.7
LGICP   TX           1992  328866.1
LGICP   TX           1993  317635.4
LGICP   TX           1994  353717.8
LGICP   TX           1995  366167.6
LGICP   TX           1996  392067.8
LGICP   TX           1997  444688.2
LGICP   TX           1998  441020.2
LGICP   TX           1999  434130.3
LGICP   TX           2000  393652.2
LGICP   TX           2001  376050.8
LGICP   TX           2002  405723.7
LGICP   TX           2003  414937.5
LGICP   TX           2004  437389.9
LGICP   TX           2005  402435.8
LGICP   TX           2006  413146.9
LGICP   TX           2007  425622.3
LGICP   TX           2008  375283.8
LGICP   TX           2009  410910.9
LGICV   AZ           1970   1.00385
LGICV   AZ           1971    1.0301
LGICV   AZ           1972   1.18742
LGICV   AZ           1973    1.5221
LGICV   AZ           1974   3.83564
LGICV   AZ           1975   4.26295
LGICV   AZ           1976   3.84897
LGICV   AZ           1977   4.46153
LGICV   AZ           1978   6.42823
LGICV   AZ           1979    8.5461
LGICV   AZ           1980  15.50899
LGICV   AZ           1981   7.39616
LGICV   AZ           1982  12.29111
LGICV   AZ           1983  12.37618
LGICV   AZ           1984  14.53967
LGICV   AZ           1985  18.41854
LGICV   AZ           1986  18.71666
LGICV   AZ           1987  19.17273
LGICV   AZ           1988  21.31711
LGICV   AZ           1989  12.99171
LGICV   AZ           1990  13.60878
LGICV   AZ           1991  12.50168
LGICV   AZ           1992  18.08354
LGICV   AZ           1993  28.33934
LGICV   AZ           1994  30.51921
LGICV   AZ           1995   27.2237
LGICV   AZ           1996  23.37567
LGICV   AZ           1997  11.13482
LGICV   AZ           1998   3.77471
LGICV   AZ           1999   3.65409
LGICV   AZ           2000   7.12173
LGICV   AZ           2001  12.10084
LGICV   AZ           2002   3.58796
LGICV   AZ           2003  24.48263
LGICV   AZ           2004  25.48192
LGICV   AZ           2005  13.41023
LGICV   AZ           2006  22.63992
LGICV   AZ           2007  34.71503
LGICV   AZ           2008  50.65988
LGICV   AZ           2009  30.16799
LGICV   CA           1970  41.12719
LGICV   CA           1971  42.83588
LGICV   CA           1972  41.67205
LGICV   CA           1973  62.32441
LGICV   CA           1974  110.2619
LGICV   CA           1975  116.0591
LGICV   CA           1976  137.7647
LGICV   CA           1977  148.4242
LGICV   CA           1978  168.1536
LGICV   CA           1979  210.6546
LGICV   CA           1980  191.9336
LGICV   CA           1981  185.0714
LGICV   CA           1982  204.3823
LGICV   CA           1983  169.6174
LGICV   CA           1984  267.9209
LGICV   CA           1985  359.5418
LGICV   CA           1986  348.0552
LGICV   CA           1987  379.3803
LGICV   CA           1988  352.1745
LGICV   CA           1989  349.0285
LGICV   CA           1990  307.4973
LGICV   CA           1991  197.4699
LGICV   CA           1992  288.9809
LGICV   CA           1993  178.5737
LGICV   CA           1994  253.5711
LGICV   CA           1995   196.753
LGICV   CA           1996  143.2124
LGICV   CA           1997  120.5644
LGICV   CA           1998  74.01284
LGICV   CA           1999  135.6237
LGICV   CA           2000   207.443
LGICV   CA           2001  234.1215
LGICV   CA           2002  376.9384
LGICV   CA           2003  249.3976
LGICV   CA           2004  205.9647
LGICV   CA           2005   0.05216
LGICV   CA           2006   136.209
LGICV   CA           2007  72.25783
LGICV   CA           2008   356.454
LGICV   CA           2009  425.2693
LGICV   NM           1970    7.2602
LGICV   NM           1971   7.85332
LGICV   NM           1972   9.43228
LGICV   NM           1973  10.73403
LGICV   NM           1974  19.35272
LGICV   NM           1975  17.45078
LGICV   NM           1976  22.26241
LGICV   NM           1977  24.20512
LGICV   NM           1978  26.57788
LGICV   NM           1979  42.62769
LGICV   NM           1980   61.8854
LGICV   NM           1981  46.84127
LGICV   NM           1982  32.93474
LGICV   NM           1983  30.42964
LGICV   NM           1984  129.5063
LGICV   NM           1985  12.10799
LGICV   NM           1986  12.03998
LGICV   NM           1987   6.21591
LGICV   NM           1988   8.43471
LGICV   NM           1989  53.70717
LGICV   NM           1990  169.3808
LGICV   NM           1991  210.0341
LGICV   NM           1992  129.2662
LGICV   NM           1993  156.1786
LGICV   NM           1994   142.158
LGICV   NM           1995  127.2333
LGICV   NM           1996  21.23685
LGICV   NM           1997  26.79994
LGICV   NM           1998  14.03569
LGICV   NM           1999  29.74774
LGICV   NM           2000   11.7213
LGICV   NM           2001   7.67776
LGICV   NM           2002   7.05803
LGICV   NM           2003   9.60398
LGICV   NM           2004  14.61452
LGICV   NM           2005  17.97734
LGICV   NM           2006  25.72607
LGICV   NM           2007  297.9022
LGICV   NM           2008  286.3877
LGICV   NM           2009  183.8442
LGICV   TX           1970   481.038
LGICV   TX           1971  529.1654
LGICV   TX           1972  636.7988
LGICV   TX           1973  758.5175
LGICV   TX           1974  1399.332
LGICV   TX           1975   1241.21
LGICV   TX           1976  1334.346
LGICV   TX           1977  1580.409
LGICV   TX           1978  1307.355
LGICV   TX           1979  2706.788
LGICV   TX           1980  3470.856
LGICV   TX           1981  4199.859
LGICV   TX           1982  4064.172
LGICV   TX           1983  4448.796
LGICV   TX           1984  5881.716
LGICV   TX           1985  3982.646
LGICV   TX           1986  3786.257
LGICV   TX           1987  3638.835
LGICV   TX           1988  3825.166
LGICV   TX           1989  2933.404
LGICV   TX           1990  4380.256
LGICV   TX           1991  4979.988
LGICV   TX           1992  4934.381
LGICV   TX           1993  4542.747
LGICV   TX           1994  6595.434
LGICV   TX           1995  6654.058
LGICV   TX           1996   9094.69
LGICV   TX           1997  9166.212
LGICV   TX           1998  6760.287
LGICV   TX           1999  7725.046
LGICV   TX           2000   10663.3
LGICV   TX           2001  9122.238
LGICV   TX           2002  8530.872
LGICV   TX           2003  11944.36
LGICV   TX           2004  15982.14
LGICV   TX           2005  17416.66
LGICV   TX           2006  21684.78
LGICV   TX           2007  24955.34
LGICV   TX           2008  27711.72
LGICV   TX           2009  18312.97
LGISB   AZ           1970  956.0645
LGISB   AZ           1971  913.9617
LGISB   AZ           1972    1050.2
LGISB   AZ           1973    1183.4
LGISB   AZ           1974  1682.651
LGISB   AZ           1975  1596.509
LGISB   AZ           1976  1292.234
LGISB   AZ           1977  1298.301
LGISB   AZ           1978  1403.881
LGISB   AZ           1979  2329.603
LGISB   AZ           1980  2713.336
LGISB   AZ           1981  1079.398
LGISB   AZ           1982  1735.485
LGISB   AZ           1983  1583.416
LGISB   AZ           1984  1888.816
LGISB   AZ           1985  1821.111
LGISB   AZ           1986  1967.983
LGISB   AZ           1987  2143.895
LGISB   AZ           1988  2366.365
LGISB   AZ           1989  1530.323
LGISB   AZ           1990  1434.625
LGISB   AZ           1991  1282.203
LGISB   AZ           1992  1859.886
LGISB   AZ           1993  2929.545
LGISB   AZ           1994  2868.908
LGISB   AZ           1995  2697.932
LGISB   AZ           1996  2408.175
LGISB   AZ           1997  1195.583
LGISB   AZ           1998  463.8051
LGISB   AZ           1999  420.4658
LGISB   AZ           2000  600.9528
LGISB   AZ           2001  899.7718
LGISB   AZ           2002  284.6096
LGISB   AZ           2003  1735.036
LGISB   AZ           2004  1578.555
LGISB   AZ           2005  697.2426
LGISB   AZ           2006  1052.005
LGISB   AZ           2007  1409.184
LGISB   AZ           2008  1731.155
LGISB   AZ           2009  1312.205
LGISB   CA           1970  30082.65
LGISB   CA           1971  29299.31
LGISB   CA           1972   27684.1
LGISB   CA           1973  38303.51
LGISB   CA           1974  44280.83
LGISB   CA           1975  41844.65
LGISB   CA           1976  45750.91
LGISB   CA           1977  40582.23
LGISB   CA           1978  40546.21
LGISB   CA           1979  50358.98
LGISB   CA           1980   36861.4
LGISB   CA           1981  30358.23
LGISB   CA           1982  29147.58
LGISB   CA           1983  23358.29
LGISB   CA           1984  37609.26
LGISB   CA           1985  35561.51
LGISB   CA           1986  36824.73
LGISB   CA           1987  42754.06
LGISB   CA           1988  39398.68
LGISB   CA           1989  43675.02
LGISB   CA           1990  32416.08
LGISB   CA           1991  20061.94
LGISB   CA           1992  29441.19
LGISB   CA           1993   18285.7
LGISB   CA           1994  23611.67
LGISB   CA           1995  19314.73
LGISB   CA           1996  14614.63
LGISB   CA           1997  12823.27
LGISB   CA           1998   9008.28
LGISB   CA           1999  15458.62
LGISB   CA           2000  17137.42
LGISB   CA           2001  17123.65
LGISB   CA           2002  29440.08
LGISB   CA           2003  17402.41
LGISB   CA           2004  12562.81
LGISB   CA           2005   2.67011
LGISB   CA           2006   6231.83
LGISB   CA           2007  2888.029
LGISB   CA           2008  11993.39
LGISB   CA           2009   18086.7
LGISB   NM           1970  6456.725
LGISB   NM           1971  6545.577
LGISB   NM           1972  7718.722
LGISB   NM           1973  7759.503
LGISB   NM           1974  7598.211
LGISB   NM           1975  6702.069
LGISB   NM           1976  7591.823
LGISB   NM           1977  7090.707
LGISB   NM           1978  7137.282
LGISB   NM           1979  10682.03
LGISB   NM           1980  11550.01
LGISB   NM           1981  7356.605
LGISB   NM           1982  4853.981
LGISB   NM           1983   4033.76
LGISB   NM           1984  17674.71
LGISB   NM           1985  1604.406
LGISB   NM           1986  1766.218
LGISB   NM           1987  979.1076
LGISB   NM           1988   1318.57
LGISB   NM           1989  8547.619
LGISB   NM           1990  21031.77
LGISB   NM           1991  36312.89
LGISB   NM           1992  32786.05
LGISB   NM           1993  30846.68
LGISB   NM           1994  28000.72
LGISB   NM           1995  25625.02
LGISB   NM           1996   3342.28
LGISB   NM           1997  4751.122
LGISB   NM           1998  3345.758
LGISB   NM           1999  6107.639
LGISB   NM           2000  1576.812
LGISB   NM           2001  1155.711
LGISB   NM           2002  1225.118
LGISB   NM           2003  1222.281
LGISB   NM           2004  1463.184
LGISB   NM           2005  1520.412
LGISB   NM           2006  1786.959
LGISB   NM           2007  18454.62
LGISB   NM           2008  14111.72
LGISB   NM           2009  14843.48
LGISB   TX           1970  481105.3
LGISB   TX           1971  491401.2
LGISB   TX           1972  576074.8
LGISB   TX           1973  601596.9
LGISB   TX           1974  581632.4
LGISB   TX           1975  513835.2
LGISB   TX           1976    524206
